Filename,Component,Height,Width
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,54,29
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,71,45
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,55,30
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,32,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,35,58
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,33,55
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,54,28
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,97,119
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,3,847,629
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,30,60
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,29,54
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,35,55
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,34,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,33,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,34,55
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,30,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,47,67
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,30,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,61,118
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,35,57
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,35,63
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,33,64
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,33,56
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,32,58
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,34,55
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,123,100
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,56,47
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,57,32
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,59,33
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,60,34
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,57,32
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,56,34
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,55,32
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,59,33
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,56,29
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,58,33
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,33,57
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,32,57
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,32,55
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,44,69
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,30,57
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,30,54
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,32,58
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,33,57
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,1,56,31
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,58,31
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,0,35,58
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,62,35
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_1f_cc_5.txt,4,2118,369
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,38,68
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,149,117
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,70,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,71,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,69,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,68,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,67,35
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,68,36
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,65,132
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,38,71
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,38,71
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,35,68
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,35,70
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,146,119
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,3,437,296
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,100,138
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,102,131
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,100,133
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,71,44
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,131,63
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,68,35
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,70,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,116,149
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,115,149
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,68,41
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,72,43
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,72,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,72,43
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,73,43
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,72,43
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,70,41
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,70,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,41,72
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,41,72
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,41,71
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,69,41
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,67,133
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,36,70
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,70,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,3,234,308
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,3,307,318
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,131,63
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,67,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,1,69,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,71,41
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,70,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,70,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,0,69,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,119,151
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,4,116,151
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,3,435,284
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_39b_cc_13.txt,3,363,308
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,20,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,30,61
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,20,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,21
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,19,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,21,36
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,22,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,39
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,3,108,108
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,87,76
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,82,86
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,19,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,35,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,35,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,20
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,36,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,69,46
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,71,45
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,20,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,37,21
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,18,43
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,18,39
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,84,74
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,83,77
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,68,45
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,44,69
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,40,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,36,20
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,35,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,47
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,36,20
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,3,137,110
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,19,34
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,44
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,36,19
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,35,18
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,36,19
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,45,71
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,44,71
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,41,68
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,3,94,76
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,20,36
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,47,72
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,68,46
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,47,70
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,17,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,41,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,23,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,20,38
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,48,108
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,27
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,96,126
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,99,124
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,93,126
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,74,48
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,27,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,20,39
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,82,81
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,82,73
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,21,40
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,39
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,21,36
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,19,37
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,83,96
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,81,96
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,24
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,36,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,37,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,40,20
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,40,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,23
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,38,21
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,36,22
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,39,25
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,85,76
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,4,77,84
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,22,44
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,0,23,42
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,92,125
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,99,120
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,97,123
../../DATASET/UFL_PCB_FULL/yolo_training/train/pcb_7b_cc_4.txt,1,96,125
